Filepath,Id
train/002.Laysan_Albatross/Laysan_Albatross_0068_726.jpg,801
train/098.Scott_Oriole/Scott_Oriole_0036_795850.jpg,802
train/055.Evening_Grosbeak/Evening_Grosbeak_0100_37863.jpg,803
train/080.Green_Kingfisher/Green_Kingfisher_0013_71293.jpg,804
train/021.Eastern_Towhee/Eastern_Towhee_0086_22611.jpg,805
train/099.Ovenbird/Ovenbird_0122_92993.jpg,806
train/145.Elegant_Tern/Elegant_Tern_0074_151036.jpg,807
train/143.Caspian_Tern/Caspian_Tern_0046_145627.jpg,808
train/132.White_crowned_Sparrow/White_Crowned_Sparrow_0115_126027.jpg,809
train/145.Elegant_Tern/Elegant_Tern_0106_150872.jpg,810
train/068.Ruby_throated_Hummingbird/Ruby_Throated_Hummingbird_0048_57222.jpg,811
train/052.Pied_billed_Grebe/Pied_Billed_Grebe_0053_35262.jpg,812
train/118.House_Sparrow/House_Sparrow_0049_110976.jpg,813
train/036.Northern_Flicker/Northern_Flicker_0107_28667.jpg,814
train/087.Mallard/Mallard_0064_76654.jpg,815
train/047.American_Goldfinch/American_Goldfinch_0034_32371.jpg,816
train/088.Western_Meadowlark/Western_Meadowlark_0098_78382.jpg,817
train/171.Myrtle_Warbler/Myrtle_Warbler_0014_166831.jpg,818
train/014.Indigo_Bunting/Indigo_Bunting_0052_11893.jpg,819
train/144.Common_Tern/Common_Tern_0097_148874.jpg,820
train/199.Winter_Wren/Winter_Wren_0071_189689.jpg,821
train/055.Evening_Grosbeak/Evening_Grosbeak_0085_37487.jpg,822
train/171.Myrtle_Warbler/Myrtle_Warbler_0112_166754.jpg,823
train/087.Mallard/Mallard_0022_77166.jpg,824
train/092.Nighthawk/Nighthawk_0050_84094.jpg,825
train/040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0074_30816.jpg,826
train/185.Bohemian_Waxwing/Bohemian_Waxwing_0113_177823.jpg,827
train/011.Rusty_Blackbird/Rusty_Blackbird_0093_6628.jpg,828
train/071.Long_tailed_Jaeger/Long_Tailed_Jaeger_0006_797065.jpg,829
train/086.Pacific_Loon/Pacific_Loon_0037_75800.jpg,830
train/180.Wilson_Warbler/Wilson_Warbler_0107_175320.jpg,831
train/073.Blue_Jay/Blue_Jay_0079_62626.jpg,832
train/057.Rose_breasted_Grosbeak/Rose_Breasted_Grosbeak_0010_39238.jpg,833
train/108.White_necked_Raven/White_Necked_Raven_0026_797357.jpg,834
train/041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0033_41782.jpg,835
train/127.Savannah_Sparrow/Savannah_Sparrow_0068_119972.jpg,836
train/199.Winter_Wren/Winter_Wren_0087_190135.jpg,837
train/090.Red_breasted_Merganser/Red_Breasted_Merganser_0079_79519.jpg,838
train/193.Bewick_Wren/Bewick_Wren_0096_185139.jpg,839
train/128.Seaside_Sparrow/Seaside_Sparrow_0032_120767.jpg,840
train/062.Herring_Gull/Herring_Gull_0098_46971.jpg,841
train/027.Shiny_Cowbird/Shiny_Cowbird_0002_24380.jpg,842
train/072.Pomarine_Jaeger/Pomarine_Jaeger_0069_61381.jpg,843
train/085.Horned_Lark/Horned_Lark_0004_73861.jpg,844
train/035.Purple_Finch/Purple_Finch_0091_27425.jpg,845
train/108.White_necked_Raven/White_Necked_Raven_0065_797354.jpg,846
train/057.Rose_breasted_Grosbeak/Rose_Breasted_Grosbeak_0110_39373.jpg,847
train/172.Nashville_Warbler/Nashville_Warbler_0118_167350.jpg,848
train/092.Nighthawk/Nighthawk_0043_84039.jpg,849
train/044.Frigatebird/Frigatebird_0012_43062.jpg,850
train/082.Ringed_Kingfisher/Ringed_Kingfisher_0053_72875.jpg,851
train/198.Rock_Wren/Rock_Wren_0104_189161.jpg,852
train/171.Myrtle_Warbler/Myrtle_Warbler_0093_166986.jpg,853
train/193.Bewick_Wren/Bewick_Wren_0106_185013.jpg,854
train/121.Grasshopper_Sparrow/Grasshopper_Sparrow_0067_115979.jpg,855
train/014.Indigo_Bunting/Indigo_Bunting_0044_14389.jpg,856
train/156.White_eyed_Vireo/White_Eyed_Vireo_0016_158978.jpg,857
train/200.Common_Yellowthroat/Common_Yellowthroat_0070_190678.jpg,858
train/162.Canada_Warbler/Canada_Warbler_0115_162309.jpg,859
train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0021_3767.jpg,860
train/131.Vesper_Sparrow/Vesper_Sparrow_0086_125776.jpg,861
train/188.Pileated_Woodpecker/Pileated_Woodpecker_0097_180392.jpg,862
train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0024_4180.jpg,863
train/089.Hooded_Merganser/Hooded_Merganser_0047_78962.jpg,864
train/167.Hooded_Warbler/Hooded_Warbler_0051_164892.jpg,865
train/099.Ovenbird/Ovenbird_0095_92796.jpg,866
train/046.Gadwall/Gadwall_0009_31847.jpg,867
train/073.Blue_Jay/Blue_Jay_0027_63133.jpg,868
train/026.Bronzed_Cowbird/Bronzed_Cowbird_0058_796239.jpg,869
train/046.Gadwall/Gadwall_0005_30924.jpg,870
train/164.Cerulean_Warbler/Cerulean_Warbler_0077_797202.jpg,871
train/161.Blue_winged_Warbler/Blue_Winged_Warbler_0002_161890.jpg,872
train/131.Vesper_Sparrow/Vesper_Sparrow_0073_125605.jpg,873
train/047.American_Goldfinch/American_Goldfinch_0056_32169.jpg,874
train/036.Northern_Flicker/Northern_Flicker_0118_28500.jpg,875
train/094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0050_85815.jpg,876
train/029.American_Crow/American_Crow_0036_25313.jpg,877
train/118.House_Sparrow/House_Sparrow_0059_111164.jpg,878
train/180.Wilson_Warbler/Wilson_Warbler_0024_175278.jpg,879
train/199.Winter_Wren/Winter_Wren_0073_190044.jpg,880
train/161.Blue_winged_Warbler/Blue_Winged_Warbler_0027_161795.jpg,881
train/070.Green_Violetear/Green_Violetear_0077_795696.jpg,882
train/147.Least_Tern/Least_Tern_0033_153796.jpg,883
train/183.Northern_Waterthrush/Northern_Waterthrush_0046_176984.jpg,884
train/062.Herring_Gull/Herring_Gull_0100_46677.jpg,885
train/029.American_Crow/American_Crow_0051_25505.jpg,886
train/098.Scott_Oriole/Scott_Oriole_0019_795815.jpg,887
train/080.Green_Kingfisher/Green_Kingfisher_0009_70933.jpg,888
train/102.Western_Wood_Pewee/Western_Wood_Pewee_0009_98115.jpg,889
train/164.Cerulean_Warbler/Cerulean_Warbler_0045_797217.jpg,890
train/152.Blue_headed_Vireo/Blue_Headed_Vireo_0034_156251.jpg,891
train/011.Rusty_Blackbird/Rusty_Blackbird_0094_6582.jpg,892
train/197.Marsh_Wren/Marsh_Wren_0118_188512.jpg,893
train/067.Anna_Hummingbird/Anna_Hummingbird_0101_56459.jpg,894
train/110.Geococcyx/Geococcyx_0050_104506.jpg,895
train/134.Cape_Glossy_Starling/Cape_Glossy_Starling_0017_129337.jpg,896
train/173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0030_168376.jpg,897
train/140.Summer_Tanager/Summer_Tanager_0093_139517.jpg,898
train/013.Bobolink/Bobolink_0110_9496.jpg,899
train/143.Caspian_Tern/Caspian_Tern_0010_145667.jpg,900
train/127.Savannah_Sparrow/Savannah_Sparrow_0066_119949.jpg,901
train/161.Blue_winged_Warbler/Blue_Winged_Warbler_0040_161883.jpg,902
train/093.Clark_Nutcracker/Clark_Nutcracker_0047_85630.jpg,903
train/184.Louisiana_Waterthrush/Louisiana_Waterthrush_0064_177380.jpg,904
train/044.Frigatebird/Frigatebird_0107_42773.jpg,905
train/191.Red_headed_Woodpecker/Red_Headed_Woodpecker_0034_182806.jpg,906
train/002.Laysan_Albatross/Laysan_Albatross_0002_1027.jpg,907
train/070.Green_Violetear/Green_Violetear_0027_60841.jpg,908
train/110.Geococcyx/Geococcyx_0131_104300.jpg,909
train/103.Sayornis/Sayornis_0129_98924.jpg,910
train/177.Prothonotary_Warbler/Prothonotary_Warbler_0079_173899.jpg,911
train/093.Clark_Nutcracker/Clark_Nutcracker_0071_85125.jpg,912
train/108.White_necked_Raven/White_Necked_Raven_0024_797364.jpg,913
train/044.Frigatebird/Frigatebird_0062_43193.jpg,914
train/146.Forsters_Tern/Forsters_Tern_0010_151243.jpg,915
train/145.Elegant_Tern/Elegant_Tern_0072_150911.jpg,916
train/145.Elegant_Tern/Elegant_Tern_0099_150682.jpg,917
train/165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0110_164023.jpg,918
train/047.American_Goldfinch/American_Goldfinch_0111_32022.jpg,919
train/186.Cedar_Waxwing/Cedar_Waxwing_0033_178737.jpg,920
train/198.Rock_Wren/Rock_Wren_0034_187656.jpg,921
train/095.Baltimore_Oriole/Baltimore_Oriole_0041_87367.jpg,922
train/030.Fish_Crow/Fish_Crow_0059_25864.jpg,923
train/123.Henslow_Sparrow/Henslow_Sparrow_0087_116942.jpg,924
train/038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0027_29532.jpg,925
train/062.Herring_Gull/Herring_Gull_0094_47172.jpg,926
train/045.Northern_Fulmar/Northern_Fulmar_0038_43846.jpg,927
train/156.White_eyed_Vireo/White_Eyed_Vireo_0128_158993.jpg,928
train/120.Fox_Sparrow/Fox_Sparrow_0016_114213.jpg,929
train/143.Caspian_Tern/Caspian_Tern_0113_146828.jpg,930
train/026.Bronzed_Cowbird/Bronzed_Cowbird_0086_796259.jpg,931
train/156.White_eyed_Vireo/White_Eyed_Vireo_0015_159081.jpg,932
train/092.Nighthawk/Nighthawk_0059_82741.jpg,933
train/030.Fish_Crow/Fish_Crow_0016_25854.jpg,934
train/114.Black_throated_Sparrow/Black_Throated_Sparrow_0019_107192.jpg,935
train/110.Geococcyx/Geococcyx_0024_104243.jpg,936
train/146.Forsters_Tern/Forsters_Tern_0119_152709.jpg,937
train/128.Seaside_Sparrow/Seaside_Sparrow_0064_120813.jpg,938
train/195.Carolina_Wren/Carolina_Wren_0044_186645.jpg,939
train/118.House_Sparrow/House_Sparrow_0053_111388.jpg,940
train/109.American_Redstart/American_Redstart_0109_103795.jpg,941
train/072.Pomarine_Jaeger/Pomarine_Jaeger_0012_795773.jpg,942
train/031.Black_billed_Cuckoo/Black_Billed_Cuckoo_0045_26194.jpg,943
train/088.Western_Meadowlark/Western_Meadowlark_0044_77758.jpg,944
train/045.Northern_Fulmar/Northern_Fulmar_0100_43732.jpg,945
train/081.Pied_Kingfisher/Pied_Kingfisher_0078_71985.jpg,946
train/189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0099_180766.jpg,947
train/044.Frigatebird/Frigatebird_0016_43159.jpg,948
train/049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0116_33808.jpg,949
train/185.Bohemian_Waxwing/Bohemian_Waxwing_0056_796645.jpg,950
train/027.Shiny_Cowbird/Shiny_Cowbird_0026_796847.jpg,951
train/199.Winter_Wren/Winter_Wren_0086_189692.jpg,952
train/111.Loggerhead_Shrike/Loggerhead_Shrike_0090_106461.jpg,953
train/103.Sayornis/Sayornis_0020_98727.jpg,954
train/092.Nighthawk/Nighthawk_0088_82225.jpg,955
train/144.Common_Tern/Common_Tern_0084_147980.jpg,956
train/150.Sage_Thrasher/Sage_Thrasher_0005_155569.jpg,957
train/067.Anna_Hummingbird/Anna_Hummingbird_0106_56335.jpg,958
train/042.Vermilion_Flycatcher/Vermilion_Flycatcher_0017_42407.jpg,959
train/077.Tropical_Kingbird/Tropical_Kingbird_0064_69889.jpg,960
train/120.Fox_Sparrow/Fox_Sparrow_0099_115399.jpg,961
train/014.Indigo_Bunting/Indigo_Bunting_0047_12966.jpg,962
train/056.Pine_Grosbeak/Pine_Grosbeak_0067_38524.jpg,963
train/092.Nighthawk/Nighthawk_0004_84011.jpg,964
train/174.Palm_Warbler/Palm_Warbler_0055_170219.jpg,965
train/112.Great_Grey_Shrike/Great_Grey_Shrike_0075_797022.jpg,966
train/111.Loggerhead_Shrike/Loggerhead_Shrike_0055_105246.jpg,967
train/171.Myrtle_Warbler/Myrtle_Warbler_0113_166834.jpg,968
train/176.Prairie_Warbler/Prairie_Warbler_0107_173080.jpg,969
train/152.Blue_headed_Vireo/Blue_Headed_Vireo_0082_155965.jpg,970
train/077.Tropical_Kingbird/Tropical_Kingbird_0063_69589.jpg,971
train/068.Ruby_throated_Hummingbird/Ruby_Throated_Hummingbird_0025_57835.jpg,972
train/193.Bewick_Wren/Bewick_Wren_0062_185063.jpg,973
train/109.American_Redstart/American_Redstart_0108_103686.jpg,974
train/191.Red_headed_Woodpecker/Red_Headed_Woodpecker_0012_183395.jpg,975
train/100.Brown_Pelican/Brown_Pelican_0011_94683.jpg,976
train/070.Green_Violetear/Green_Violetear_0103_795644.jpg,977
train/142.Black_Tern/Black_Tern_0046_144229.jpg,978
train/079.Belted_Kingfisher/Belted_Kingfisher_0058_70848.jpg,979
train/067.Anna_Hummingbird/Anna_Hummingbird_0118_55773.jpg,980
train/123.Henslow_Sparrow/Henslow_Sparrow_0039_796589.jpg,981
train/177.Prothonotary_Warbler/Prothonotary_Warbler_0037_173418.jpg,982
train/189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0120_181420.jpg,983
train/027.Shiny_Cowbird/Shiny_Cowbird_0037_24440.jpg,984
train/130.Tree_Sparrow/Tree_Sparrow_0041_123497.jpg,985
train/193.Bewick_Wren/Bewick_Wren_0060_185366.jpg,986
train/136.Barn_Swallow/Barn_Swallow_0048_132793.jpg,987
train/121.Grasshopper_Sparrow/Grasshopper_Sparrow_0040_115696.jpg,988
train/183.Northern_Waterthrush/Northern_Waterthrush_0044_176961.jpg,989
train/069.Rufous_Hummingbird/Rufous_Hummingbird_0064_58509.jpg,990
train/180.Wilson_Warbler/Wilson_Warbler_0018_175389.jpg,991
train/127.Savannah_Sparrow/Savannah_Sparrow_0048_120321.jpg,992
train/011.Rusty_Blackbird/Rusty_Blackbird_0022_6808.jpg,993
train/191.Red_headed_Woodpecker/Red_Headed_Woodpecker_0029_183337.jpg,994
train/193.Bewick_Wren/Bewick_Wren_0132_184906.jpg,995
train/091.Mockingbird/Mockingbird_0009_81130.jpg,996
train/188.Pileated_Woodpecker/Pileated_Woodpecker_0116_179948.jpg,997
train/114.Black_throated_Sparrow/Black_Throated_Sparrow_0005_107150.jpg,998
train/197.Marsh_Wren/Marsh_Wren_0133_188565.jpg,999
train/047.American_Goldfinch/American_Goldfinch_0103_32225.jpg,1000
train/021.Eastern_Towhee/Eastern_Towhee_0074_22620.jpg,1001
train/114.Black_throated_Sparrow/Black_Throated_Sparrow_0069_107116.jpg,1002
train/182.Yellow_Warbler/Yellow_Warbler_0038_176388.jpg,1003
train/014.Indigo_Bunting/Indigo_Bunting_0085_11991.jpg,1004
train/132.White_crowned_Sparrow/White_Crowned_Sparrow_0040_127313.jpg,1005
train/103.Sayornis/Sayornis_0037_98949.jpg,1006
train/132.White_crowned_Sparrow/White_Crowned_Sparrow_0090_125864.jpg,1007
train/130.Tree_Sparrow/Tree_Sparrow_0080_124120.jpg,1008
train/086.Pacific_Loon/Pacific_Loon_0042_75385.jpg,1009
train/069.Rufous_Hummingbird/Rufous_Hummingbird_0101_59420.jpg,1010
train/098.Scott_Oriole/Scott_Oriole_0051_795807.jpg,1011
train/170.Mourning_Warbler/Mourning_Warbler_0077_166567.jpg,1012
train/100.Brown_Pelican/Brown_Pelican_0131_94464.jpg,1013
train/072.Pomarine_Jaeger/Pomarine_Jaeger_0045_795750.jpg,1014
train/025.Pelagic_Cormorant/Pelagic_Cormorant_0064_23641.jpg,1015
train/088.Western_Meadowlark/Western_Meadowlark_0042_78180.jpg,1016
train/191.Red_headed_Woodpecker/Red_Headed_Woodpecker_0038_183280.jpg,1017
train/199.Winter_Wren/Winter_Wren_0082_189549.jpg,1018
train/092.Nighthawk/Nighthawk_0076_82686.jpg,1019
train/038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0040_29447.jpg,1020
train/194.Cactus_Wren/Cactus_Wren_0066_186028.jpg,1021
train/138.Tree_Swallow/Tree_Swallow_0075_136081.jpg,1022
train/184.Louisiana_Waterthrush/Louisiana_Waterthrush_0055_795280.jpg,1023
train/087.Mallard/Mallard_0128_77396.jpg,1024
train/077.Tropical_Kingbird/Tropical_Kingbird_0056_69509.jpg,1025
train/108.White_necked_Raven/White_Necked_Raven_0036_797359.jpg,1026
train/094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0020_86143.jpg,1027
train/091.Mockingbird/Mockingbird_0094_80232.jpg,1028
train/013.Bobolink/Bobolink_0079_10736.jpg,1029
train/183.Northern_Waterthrush/Northern_Waterthrush_0042_177272.jpg,1030
train/183.Northern_Waterthrush/Northern_Waterthrush_0014_177305.jpg,1031
train/114.Black_throated_Sparrow/Black_Throated_Sparrow_0078_107298.jpg,1032
train/067.Anna_Hummingbird/Anna_Hummingbird_0050_56794.jpg,1033
train/072.Pomarine_Jaeger/Pomarine_Jaeger_0001_795772.jpg,1034
train/004.Groove_billed_Ani/Groove_Billed_Ani_0075_1617.jpg,1035
train/163.Cape_May_Warbler/Cape_May_Warbler_0069_162980.jpg,1036
train/170.Mourning_Warbler/Mourning_Warbler_0048_166596.jpg,1037
train/163.Cape_May_Warbler/Cape_May_Warbler_0061_163061.jpg,1038
train/176.Prairie_Warbler/Prairie_Warbler_0071_173140.jpg,1039
train/108.White_necked_Raven/White_Necked_Raven_0049_102713.jpg,1040
train/014.Indigo_Bunting/Indigo_Bunting_0077_14060.jpg,1041
train/011.Rusty_Blackbird/Rusty_Blackbird_0015_6885.jpg,1042
train/110.Geococcyx/Geococcyx_0135_104716.jpg,1043
train/052.Pied_billed_Grebe/Pied_Billed_Grebe_0095_35496.jpg,1044
train/045.Northern_Fulmar/Northern_Fulmar_0028_43752.jpg,1045
train/096.Hooded_Oriole/Hooded_Oriole_0024_90157.jpg,1046
train/138.Tree_Swallow/Tree_Swallow_0032_136216.jpg,1047
train/112.Great_Grey_Shrike/Great_Grey_Shrike_0089_797036.jpg,1048
train/029.American_Crow/American_Crow_0111_25127.jpg,1049
train/127.Savannah_Sparrow/Savannah_Sparrow_0033_118871.jpg,1050
train/122.Harris_Sparrow/Harris_Sparrow_0006_116364.jpg,1051
train/133.White_throated_Sparrow/White_Throated_Sparrow_0078_129041.jpg,1052
train/116.Chipping_Sparrow/Chipping_Sparrow_0023_108684.jpg,1053
train/035.Purple_Finch/Purple_Finch_0094_27323.jpg,1054
train/051.Horned_Grebe/Horned_Grebe_0057_34590.jpg,1055
train/129.Song_Sparrow/Song_Sparrow_0042_121314.jpg,1056
train/042.Vermilion_Flycatcher/Vermilion_Flycatcher_0059_42261.jpg,1057
train/055.Evening_Grosbeak/Evening_Grosbeak_0027_37824.jpg,1058
train/029.American_Crow/American_Crow_0105_25283.jpg,1059
train/069.Rufous_Hummingbird/Rufous_Hummingbird_0127_59587.jpg,1060
train/116.Chipping_Sparrow/Chipping_Sparrow_0071_108735.jpg,1061
train/154.Red_eyed_Vireo/Red_Eyed_Vireo_0020_156875.jpg,1062
train/176.Prairie_Warbler/Prairie_Warbler_0047_173210.jpg,1063
train/111.Loggerhead_Shrike/Loggerhead_Shrike_0036_105904.jpg,1064
train/111.Loggerhead_Shrike/Loggerhead_Shrike_0118_105157.jpg,1065
train/154.Red_eyed_Vireo/Red_Eyed_Vireo_0014_157062.jpg,1066
train/122.Harris_Sparrow/Harris_Sparrow_0024_116480.jpg,1067
train/040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0054_30732.jpg,1068
train/001.Black_footed_Albatross/Black_Footed_Albatross_0041_796108.jpg,1069
train/029.American_Crow/American_Crow_0066_25827.jpg,1070
train/064.Ring_billed_Gull/Ring_Billed_Gull_0083_51407.jpg,1071
train/130.Tree_Sparrow/Tree_Sparrow_0011_122964.jpg,1072
train/144.Common_Tern/Common_Tern_0106_149345.jpg,1073
train/094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0077_86462.jpg,1074
train/142.Black_Tern/Black_Tern_0103_143956.jpg,1075
train/103.Sayornis/Sayornis_0005_98958.jpg,1076
train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0011_5845.jpg,1077
train/112.Great_Grey_Shrike/Great_Grey_Shrike_0018_106776.jpg,1078
train/004.Groove_billed_Ani/Groove_Billed_Ani_0005_1750.jpg,1079
train/057.Rose_breasted_Grosbeak/Rose_Breasted_Grosbeak_0026_39191.jpg,1080
train/011.Rusty_Blackbird/Rusty_Blackbird_0051_6715.jpg,1081
train/195.Carolina_Wren/Carolina_Wren_0107_186972.jpg,1082
train/134.Cape_Glossy_Starling/Cape_Glossy_Starling_0062_129254.jpg,1083
train/070.Green_Violetear/Green_Violetear_0057_795701.jpg,1084
train/111.Loggerhead_Shrike/Loggerhead_Shrike_0123_105849.jpg,1085
train/186.Cedar_Waxwing/Cedar_Waxwing_0006_179394.jpg,1086
train/095.Baltimore_Oriole/Baltimore_Oriole_0119_88022.jpg,1087
train/123.Henslow_Sparrow/Henslow_Sparrow_0061_116751.jpg,1088
train/109.American_Redstart/American_Redstart_0048_104021.jpg,1089
train/171.Myrtle_Warbler/Myrtle_Warbler_0088_166639.jpg,1090
train/174.Palm_Warbler/Palm_Warbler_0082_168709.jpg,1091
train/073.Blue_Jay/Blue_Jay_0054_61656.jpg,1092
train/076.Dark_eyed_Junco/Dark_Eyed_Junco_0024_68961.jpg,1093
train/076.Dark_eyed_Junco/Dark_Eyed_Junco_0048_66981.jpg,1094
train/121.Grasshopper_Sparrow/Grasshopper_Sparrow_0099_116069.jpg,1095
train/095.Baltimore_Oriole/Baltimore_Oriole_0086_88375.jpg,1096
train/139.Scarlet_Tanager/Scarlet_Tanager_0099_137783.jpg,1097
train/004.Groove_billed_Ani/Groove_Billed_Ani_0072_1696.jpg,1098
train/057.Rose_breasted_Grosbeak/Rose_Breasted_Grosbeak_0128_39204.jpg,1099
train/172.Nashville_Warbler/Nashville_Warbler_0076_167389.jpg,1100
train/189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0066_182253.jpg,1101
train/053.Western_Grebe/Western_Grebe_0083_36033.jpg,1102
train/164.Cerulean_Warbler/Cerulean_Warbler_0047_797211.jpg,1103
train/173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0102_168189.jpg,1104
train/102.Western_Wood_Pewee/Western_Wood_Pewee_0013_98268.jpg,1105
train/148.Green_tailed_Towhee/Green_Tailed_Towhee_0058_797399.jpg,1106
train/175.Pine_Warbler/Pine_Warbler_0005_171548.jpg,1107
train/118.House_Sparrow/House_Sparrow_0134_112644.jpg,1108
train/192.Downy_Woodpecker/Downy_Woodpecker_0115_184096.jpg,1109
train/048.European_Goldfinch/European_Goldfinch_0073_794633.jpg,1110
train/054.Blue_Grosbeak/Blue_Grosbeak_0049_37180.jpg,1111
train/070.Green_Violetear/Green_Violetear_0095_795646.jpg,1112
train/112.Great_Grey_Shrike/Great_Grey_Shrike_0050_797012.jpg,1113
train/069.Rufous_Hummingbird/Rufous_Hummingbird_0024_59636.jpg,1114
train/059.California_Gull/California_Gull_0055_41218.jpg,1115
train/100.Brown_Pelican/Brown_Pelican_0020_95422.jpg,1116
train/042.Vermilion_Flycatcher/Vermilion_Flycatcher_0042_42266.jpg,1117
train/087.Mallard/Mallard_0018_76511.jpg,1118
train/099.Ovenbird/Ovenbird_0019_92699.jpg,1119
train/145.Elegant_Tern/Elegant_Tern_0024_150852.jpg,1120
train/102.Western_Wood_Pewee/Western_Wood_Pewee_0069_98299.jpg,1121
train/167.Hooded_Warbler/Hooded_Warbler_0062_165199.jpg,1122
train/036.Northern_Flicker/Northern_Flicker_0135_28291.jpg,1123
train/106.Horned_Puffin/Horned_Puffin_0048_100916.jpg,1124
train/109.American_Redstart/American_Redstart_0078_103268.jpg,1125
train/011.Rusty_Blackbird/Rusty_Blackbird_0043_2597.jpg,1126
train/076.Dark_eyed_Junco/Dark_Eyed_Junco_0084_66455.jpg,1127
train/089.Hooded_Merganser/Hooded_Merganser_0056_79112.jpg,1128
train/099.Ovenbird/Ovenbird_0012_92778.jpg,1129
train/081.Pied_Kingfisher/Pied_Kingfisher_0107_71987.jpg,1130
train/165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0044_163975.jpg,1131
train/011.Rusty_Blackbird/Rusty_Blackbird_0013_6902.jpg,1132
train/072.Pomarine_Jaeger/Pomarine_Jaeger_0036_61410.jpg,1133
train/194.Cactus_Wren/Cactus_Wren_0069_186033.jpg,1134
train/103.Sayornis/Sayornis_0075_98350.jpg,1135
train/150.Sage_Thrasher/Sage_Thrasher_0025_155661.jpg,1136
train/186.Cedar_Waxwing/Cedar_Waxwing_0026_178878.jpg,1137
train/143.Caspian_Tern/Caspian_Tern_0119_145492.jpg,1138
train/093.Clark_Nutcracker/Clark_Nutcracker_0090_85116.jpg,1139
train/163.Cape_May_Warbler/Cape_May_Warbler_0022_162912.jpg,1140
train/064.Ring_billed_Gull/Ring_Billed_Gull_0131_51370.jpg,1141
train/027.Shiny_Cowbird/Shiny_Cowbird_0063_24259.jpg,1142
train/085.Horned_Lark/Horned_Lark_0006_73836.jpg,1143
train/038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0132_29300.jpg,1144
train/057.Rose_breasted_Grosbeak/Rose_Breasted_Grosbeak_0108_39000.jpg,1145
train/159.Black_and_white_Warbler/Black_And_White_Warbler_0001_160352.jpg,1146
train/061.Heermann_Gull/Heermann_Gull_0031_45822.jpg,1147
train/067.Anna_Hummingbird/Anna_Hummingbird_0038_57036.jpg,1148
train/146.Forsters_Tern/Forsters_Tern_0080_152521.jpg,1149
train/062.Herring_Gull/Herring_Gull_0120_48822.jpg,1150
train/068.Ruby_throated_Hummingbird/Ruby_Throated_Hummingbird_0115_58067.jpg,1151
train/174.Palm_Warbler/Palm_Warbler_0100_168725.jpg,1152
train/176.Prairie_Warbler/Prairie_Warbler_0135_172745.jpg,1153
train/092.Nighthawk/Nighthawk_0083_83647.jpg,1154
train/056.Pine_Grosbeak/Pine_Grosbeak_0008_38486.jpg,1155
train/046.Gadwall/Gadwall_0055_30912.jpg,1156
train/161.Blue_winged_Warbler/Blue_Winged_Warbler_0075_161844.jpg,1157
train/074.Florida_Jay/Florida_Jay_0065_64739.jpg,1158
train/050.Eared_Grebe/Eared_Grebe_0035_34137.jpg,1159
train/193.Bewick_Wren/Bewick_Wren_0017_185127.jpg,1160
train/167.Hooded_Warbler/Hooded_Warbler_0124_164923.jpg,1161
train/046.Gadwall/Gadwall_0047_31360.jpg,1162
train/138.Tree_Swallow/Tree_Swallow_0082_135006.jpg,1163
train/069.Rufous_Hummingbird/Rufous_Hummingbird_0025_59461.jpg,1164
train/038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0013_29496.jpg,1165
train/111.Loggerhead_Shrike/Loggerhead_Shrike_0125_105594.jpg,1166
train/100.Brown_Pelican/Brown_Pelican_0111_93872.jpg,1167
train/114.Black_throated_Sparrow/Black_Throated_Sparrow_0096_107238.jpg,1168
train/129.Song_Sparrow/Song_Sparrow_0096_121313.jpg,1169
train/004.Groove_billed_Ani/Groove_Billed_Ani_0053_1672.jpg,1170
train/099.Ovenbird/Ovenbird_0058_93078.jpg,1171
train/062.Herring_Gull/Herring_Gull_0042_46637.jpg,1172
train/185.Bohemian_Waxwing/Bohemian_Waxwing_0068_796682.jpg,1173
train/072.Pomarine_Jaeger/Pomarine_Jaeger_0073_795800.jpg,1174
train/054.Blue_Grosbeak/Blue_Grosbeak_0103_36673.jpg,1175
train/158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0068_797133.jpg,1176
train/121.Grasshopper_Sparrow/Grasshopper_Sparrow_0044_115681.jpg,1177
train/090.Red_breasted_Merganser/Red_Breasted_Merganser_0069_79204.jpg,1178
